Nom,Catégorie,Thème,Adresse,Téléphone,Site web,Latitude,Longitude,Lien Google Maps,Date d'import,Statut,place_id
Friends Bookshop ( Goodlands ),seconde-main,jeux-livres,"Arya Mandir Rd, Goodlands",+230 282 0885,,"-20,0379113","57,649871",https://maps.google.com/?cid=16738638397028343461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJeX30NXEAfSERpZ6W3u-WS-g
Librairie Des Mascareignes,seconde-main,jeux-livres,"5, S Soupramanien Street MU, S Soopramanien St, Beau Bassin-Rose Hill 71363",+230 464 2748,,"-20,243434","57,4750977",https://maps.google.com/?cid=16239143084645299171&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJbaheOiZbfCER4zMGyZgGXeE
Librairie Le Trèfle,seconde-main,jeux-livres,"MGP9+PHH, Sauzier St, Curepipe",+230 676 3025,,"-20,3131681","57,5189769",https://maps.google.com/?cid=6981314217515083627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJe4-IMUZcfCERa-de0Eqc4mA
Librairie Bourbon,seconde-main,jeux-livres,"RGP4+P2V, Port Louis",+230 212 1467,,"-20,1631319","57,5050378",https://maps.google.com/?cid=8345281290942661645&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ-3LF2FRQfCERDcRZcR5l0HM
Legend Golf Course,activites,golf,"RQM7+V86, Poste de Flacq",+230 402 2738,,"-20,165329","57,7632805",https://maps.google.com/?cid=3797502390804044765&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJB-rmfHH8fCER3VuS7U1wszQ
Constance Belle Mare Plage Mauritius,activites,golf,"MU, B59 Belle Mare, Poste de Flacq 41602",+230 402 2600,https://www.constancehotels.com/en/hotels-resorts/belle-mare-plage/,"-20,1672764","57,7661707",https://maps.google.com/?cid=3296589225165694097&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJT3zlxHX8fCERkaRhKG_Wvy0
Domaine de Belle Mare,activites,golf,Poste de Flacq,,,"-20,1790625","57,7701875",https://maps.google.com/?cid=6650046946000434476&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJr4WMcob7fCERLPUGxHa2SVw
Long Beach Mauritius,activites,golf,"MU, Coastal Road, Poste de Flacq 41601",+230 401 1919,https://www.yoursunlife.com/longbeachmauritius/?utm_source=google&utm_medium=organic&utm_campaign=google_local_long_beach_mauritius,"-20,1727242","57,7698265",https://maps.google.com/?cid=15042326377101928759&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJq_6h5nn8fCERNymmbiQUwdA
Dodo Club,activites,golf,Curepipe,+230 670 4803,https://www.facebook.com/FutsalDodoMauritius/,"-20,32839","57,5101135",https://maps.google.com/?cid=2008357783541674003&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJi8Y9pVVcfCERE3DkbcMe3xs
Jetty to Ile aux Cerfs the Golf Course and Ilot Mangénie,activites,golf,"PQWX+96R, Trou d'Eau Douce",,,"-20,2540003","57,7980309",https://maps.google.com/?cid=17231035222633310625&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJm3ifWJf6fCERoWlNtT3vIO8
Constance Hotels & Resorts,activites,golf,"MU, Central Flacq 40609",+230 402 2777,https://www.constancehotels.com/,"-20,1848699","57,7127",https://maps.google.com/?cid=7670361181876494279&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJxc_fIHH8fCERx5-xCNuYcmo
"Constance Prince Maurice, Mauritius",activites,golf,"Choisy Road MU, Poste de Flacq 742FL001",+230 402 3636,https://www.constancehotels.com/en/hotels-resorts/prince-maurice/,"-20,1496607","57,746158",https://maps.google.com/?cid=10507102149813328790&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJx9Ln9xf8fCERlttdery50JE
Belle Mare Beach,activites,golf,"RQ4G+3M9, Quatre Cocos",,,"-20,1948426","57,7767335",https://maps.google.com/?cid=15497574960358871756&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ6Q4qh-37fCERzNItGFFyEtc
Le Swing,activites,golf,"RQJ3+298, B62, Poste de Flacq",,https://www.constancehotels.com/de/hotels-resorts/mauritius/belle-mare-plage/?slider=services&tab=restaurantsAndBars&subtab=leswing,"-20,1699742","57,7534415",https://maps.google.com/?cid=12440176049595216799&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJfTqomPH9fCERn_NxyzRipKw
Anahita Golf & Spa Resort,activites,golf,"Beau Champ, Grande Riviere Sud Est",+230 402 2200,https://www.anahita.mu/,"-20,2786431","57,788894",https://maps.google.com/?cid=14007750591001597883&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJHYkxeWbwfCERuxfrPvKGZcI
LUX Belle Mare,activites,golf,"Coastal Road, Quatre Cocos",+230 402 2000,https://www.luxresorts.com/en/mauritius/hotel/luxbellemare,"-20,1990171","57,7823498",https://maps.google.com/?cid=16032839327999600309&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJifca5Ar7fCERtSZUVmwWgN4
4 Seasons Beach,activites,golf,"Beau Champ, Unnamed RoadPRH4+W7R",,,"-20,2701309","57,8056423",https://maps.google.com/?cid=6299815712369709552&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ6VAh79LxfCER8JE4NgNxbVc
One&Only Le Saint Géran,activites,golf,"Pointe de Flacq, Poste de Flacq 41518",+230 401 1688,https://www.oneandonlyresorts.com/le-saint-geran?utm_medium=organic-search&utm_source=gbp&utm_campaign=gbp_ao_y_oolsg_row_wt__ao__kz&utm_content=__&utm_term=one-and-only-le-saint-geran&utm_id=yifxhp,"-20,1605098","57,7562809",https://maps.google.com/?cid=1761096461926582573&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJvWg2rBL8fCERLclUxOarcBg
Belle Mare Tours,activites,excursions,Quatre Cocos,+230 415 2742,https://getyourtoursmauritius.com/,"-20,1968224","57,7748606",https://maps.google.com/?cid=2271389619635672229&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJU1VVVaD7fCERpdTkINOYhR8
Blue Alizé Catamaran Ile aux Cerfs,activites,excursions,Trou d'Eau Douce,+230 5794 8463,https://www.bluealize.com/,"-20,2438906","57,7873984",https://maps.google.com/?cid=6267767875632162293&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ-Sjm9Yz6fCER9eWowayV-1Y
Tino Boats 5 island tour & Catamaran Ile aux cerfs,activites,excursions,"Route Royale, Le Maho MU, Trou d'Eau Douce 42208",+230 5254 7586,https://tinoboats.com/,"-20,2386962","57,7889184",https://maps.google.com/?cid=13609275134588598264&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJuexZnmz7fCER-Le1P6Hb3bw
Excursion Ile aux Cerfs | Catamaran Tour | Five Islands Speed boat Tour | BEST Mauritius,activites,excursions,"80 Millionaire Rd, La Pelouse MU, Trou d'Eau Douce 42207",,https://visit-mauritiusnow.com/,"-20,2391348","57,7923767",https://maps.google.com/?cid=9194954591865450600&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJP22xALn7fCERaLD8_XsKm38
Sea Sensation - Sea Activities & Boat Tours,activites,excursions,"Veranda Palmar Beach Palmar MU, Quatre Cocos 41604",+230 5780 5035,,"-20,2008385","57,7836891",https://maps.google.com/?cid=10276506676214893568&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJmwHMTl_7fCERAAy47198nY4
Papa‘s Dream Boat Trips,activites,excursions,Trou d'Eau Douce,+230 5769 8214,http://www.papazdreammauritius.com/,"-20,2440054","57,7877438",https://maps.google.com/?cid=10755017910201767200&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJJbLiKgD7fCERIFWKis5_QZU
5 Islands tour | Ile aux Cerfs | Excursions & Activities - Catamaran | Speedboat,activites,excursions,"83 Millionaire Rd, La Pelouse, Trou d'eau douce MU, Ctre de Flacq 42207",+230 5746 4800,https://visit-mauritiusnow.com/excursion-5-islands-tour-mauritius-catamaran-ile-aux-cerfs,"-20,2523252","57,797264",https://maps.google.com/?cid=10182927411293964921&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJvcs-4zr7fCERecrDc4cGUY0
Blueberry boat trips (southeast cruise),activites,excursions,"Rue Mahébourg MU, Mahébourg 50821",+230 5716 1589,https://tantulika1.wixsite.com/tour/mauritius,"-20,4047227","57,7092213",https://maps.google.com/?cid=17979543750862848085&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJOd4feOv1fCERVUDGHcgrhPk
5 islands Excursions - Dolphins - Catamaran Private Speedboat,activites,excursions,"18 Pointe de Flacq, Poste de Flacq 41518 MU, Poste de Flacq 41518",+230 5746 4800,https://www.visit-mauritiusnow.com/,"-20,1671822","57,7671149",https://maps.google.com/?cid=14203834487329349928&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJmfJKFer9fCERKGG1CTYoHsU
Johaness Catamaran & Speedboat Cruises,activites,excursions,"Royal Road La Pelouse, Trou D'eau Douce, Trou d'Eau Douce 42207",,,"-20,2386022","57,7926578",https://maps.google.com/?cid=5126795644956764038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJjUdvle36fCERhueq5XkJJkc
La Criee Excursion En Bateau,activites,excursions,"Coastal Rd, Blue Bay",+230 5495 5764,http://www.lacrieeilemaurice.com/,"-20,4442579","57,7167985",https://maps.google.com/?cid=15304329149332261094&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJTa9IXnuLfCER5gibh0bmY9Q
FalconBoats,activites,excursions,"B59, Trou d'Eau Douce",+230 480 2680,http://www.falconboats.mu/,"-20,238972","57,79231",https://maps.google.com/?cid=10253115393182345262&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJbxpzmu36fCERLii5cyBiSo4
Aquaventure Ltd.,activites,excursions,"MU, Coastal Road, Poste de Flacq 41601",+230 5729 3335,http://aquaventure.io/,"-20,176102","57,769972",https://maps.google.com/?cid=14710950148921267402&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ1SNfTXj8fCERypTu7jfLJ8w
Centre de Plongée Île Maurice - Dive Passion Mauritius,activites,excursions,"Coastal Road B 59 Belle Mare, Belle Mare",+230 5856 5527,http://www.divepassionmauritius.com/,"-20,195513","57,777629",https://maps.google.com/?cid=4728968468994187550&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJd266o5_7fCERHuFrdMSroEE
Aqua Soleil Mauritius,activites,excursions,Blue Bay,,https://tantulika1.wixsite.com/tour/mauritius,"-20,4453788","57,702048",https://maps.google.com/?cid=9567869243168682125&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJR3tjEViLfCERjXB0SGLmx4Q
SEAFAN DIVING ADVENTURES - BELLE MARE,activites,excursions,"MU, c/o Lux, Coastal Road, Belle Mare 21506",+230 5258 1356,http://www.mauritiusdiveadventures.com/,"-20,1992893","57,7830038",https://maps.google.com/?cid=12299698597871364794&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJoRtPZ_H7fCERuip-SrVOsao
Robin De Mer,activites,excursions,"QQ6R+GV4, Trou d'Eau Douce",+230 5939 9461,https://www.atomleisure.mu/ile-aux-cerfs-robin-de-mer.html#/one,"-20,2387832","57,79217",https://maps.google.com/?cid=10562894190644264339&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJIzdUVSf7fCERk31jQU3wlpI
Neptune Cruises,activites,excursions,"MU, Trou d'Eau Douce 42212",+230 5726 6514,,"-20,2437894","57,7873129",https://maps.google.com/?cid=1929327130167167718&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJJbaQdWz7fCER5kojic1Yxho
Excursion 5 îles | Traversée Turquoise | île aux Cerfs ~ Belle Mare Tours,activites,excursions,"Royal Road, Quatre Cocos",+230 5772 9919,https://www.visitemaurice.com/tour-ile-aux-cerfs/traversee-turquoise-ile-aux-cerfs-visite-des-5-iles/,"-20,1995813","57,7771566",https://maps.google.com/?cid=16270040125930381788&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJiQxiYtv7fCER3KFuy0rLyuE
Private Boat Trip - 5 Island Tour Mauritius & Ile aux Cerfs Excursion (Sortie 5 Îles),activites,excursions,"21 La Place Belgath, Beau Champ, 40902 MU, Beau Champ 40902",+230 5746 4800,https://visit-mauritiusnow.com/excursion-5-islands-tour-mauritius-catamaran-ile-aux-cerfs,"-20,2813455","57,7899409",https://maps.google.com/?cid=678930535433269907&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ-cJyVi_xfCERk3Kqj7kLbAk
PRESTIGE SCUBA ADVENTURES -BELLE MARE,activites,excursions,"MU, Coastal Road, Poste de Flacq 52010",+230 5253 2338,https://tantulika1.wixsite.com/tour/mauritius,"-20,1757359","57,7713634",https://maps.google.com/?cid=17974000607916238299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJL-N2n4f7fCER26WAk1J6cPk
Vicky Boats,activites,excursions,Trou d'Eau Douce,+230 5754 5597,http://www.bateauxvicky.com/,"-20,2386931","57,7924439",https://maps.google.com/?cid=14702173455182376894&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ-QYd8q77fCERvq9SrtycCMw
Turquoise Voyages / Samtours Mauritius,activites,excursions,"FLIC EN FLAC MAURITIUS flicenflac MU, Flic en Flac 74224",+230 5815 3169,http://www.turquoisevoyage.com/,"-20,279293","57,3688243",https://maps.google.com/?cid=18294132848019648904&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJNwfn6TpBfCERiDEEGObQ4f0
Mauritius Bookings,activites,excursions,Trou d'Eau Douce,+230 5258 1708,https://www.mauritiusbookings.com/,"-20,2391394","57,7845785",https://maps.google.com/?cid=5285012849189848337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJj6OclvT6fCEREQVWZS8jWEk
Coco De Zil Mauritius,activites,excursions,"Pointe Jerome Mahebourg MU, 50817",+230 5770 7235,https://cocodezil.com/,"-20,424766","57,7233151",https://maps.google.com/?cid=16888500749114245885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJxZzFft2LfCER_YLfw_MBYOo
Le Val Nature Park,activites,parcs-animaliers,"JJPJ+69V, Unnamed Road, St Hubert",,,"-20,3643801","57,6309105",https://maps.google.com/?cid=2799014211001317031&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJDXEEaYJffCERp_YAWJgY2CY
Aquacity Belle Mare Watersports,activites,parcs-aventures,"MU, Coastal Road, Quatre Cocos 41601",+230 5834 4620,http://www.aquacitymauritius.com/,"-20,1962179","57,7749207",https://maps.google.com/?cid=13901879147651689695&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJnxPN5xT7fCER32ww8m1l7cA
Aquasea Watersports Belle Mare,activites,parcs-aventures,"RQFC+P5H, Coastal Road, Quatre Cocos",+230 5766 2614,,"-20,1756856","57,7704692",https://maps.google.com/?cid=3423019400742143510&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJESWkpof7fCERFoaBUAICgS8
Belle île aventure,activites,parcs-aventures,"Kergoyet, 56360 Le Palais, France",+33 6 82 04 84 88,http://www.belleile-aventure.com/,"47,348041","-3,1915712",https://maps.google.com/?cid=9468128450590155966&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJS1v1dzWDGkgRviQyWamMZYM
Blue Bay Marine Park,activites,parcs-aventures,Blue Bay,+230 5915 1351,https://tantulika125.wixsite.com/blue-bay-marine-park,"-20,4448478","57,709801",https://maps.google.com/?cid=7366073119097956327&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ16w1WRKLfCER5ydjhXmMOWY
Parc Aventure Accrobranche de Vero,activites,parcs-aventures,"Pian di Vero – D4, 20172 Vero, France",+33 4 95 21 89 01,https://revesdecimes.fr/accrobranche-de-vero/,"42,06856","8,928725",https://maps.google.com/?cid=14083028121739155414&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJw9erYHQO2hIR1lcZLnb3cMM
Belle Mare Outdoor Centre,activites,complexes-sportifs,"RQ3G+JQW, Coastal Road, Quatre Cocos",,,"-20,1958933","57,776964",https://maps.google.com/?cid=16416532189236065396&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJwUYsDAD7fCERdHQuLww90-M
Ile Aux Cerfs Watersports,activites,sports-nautiques,"Royal Road La Pelouse, Trou d'Eau Douce,, QQ6V+H38, Trou d'Eau Douce",+230 5255 2121,,"-20,2385926","57,7926919",https://maps.google.com/?cid=8914000426623453965&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJF4tplu36fCERDUuS3CjktHs
Green Island Beach Restaurant,activites,randonnee-trail,"B59 Coastal Road la pelouse MU, Trou d'Eau Douce 42207",+230 480 0735,,"-20,2383984","57,7928153",https://maps.google.com/?cid=8560998064745417506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ9UXrwO36fCERIgv1u2HGznY
Bras D'Eau Visitor's Center,activites,randonnee-trail,"VP3G+RJP, Poste Lafayette",,https://www.facebook.com/Yassirhike,"-20,1454122","57,7265865",https://maps.google.com/?cid=12275183729544578316&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJX04lZKL-fCERDMUouJA2Wqo
La Cave Madame,activites,randonnee-trail,"VPQ9+F9G, Roches Noires",,,"-20,1113051","57,7184665",https://maps.google.com/?cid=18028474594421578445&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ8zaq92X-fCERzRqn6h8CMvo
Calypso Excursion Mauritius,activites,randonnee-trail,"MU, Blue Bay 50802",+230 5702 1962,https://itacalypso.com/,"-20,4440279","57,7166553",https://maps.google.com/?cid=16432801802986067173&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJiX9cGt2LfCER5RRi0ywKDeQ
Trou d'Eau Douce,activites,randonnee-trail,Trou d'Eau Douce,,,"-20,2433824","57,7836139",https://maps.google.com/?cid=2089374159881972576&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJr4OuP4v6fCERYCulerry_hw
Ile aux Cerfs beach,activites,randonnee-trail,"стров Серф о., PRM4+67V, Beau Champ",+7 916 603-69-44,,"-20,2668926","57,8056799",https://maps.google.com/?cid=7434272591009198434&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJCSH5YgrwfCERYrGGdojXK2c
Vallée d'Osterlog Endemic Garden,activites,randonnee-trail,"MJ29+QF3, Cluny",+230 670 4088,https://osterlog.govmu.org/osterlog/,"-20,3481107","57,6186578",https://maps.google.com/?cid=15291903005455246471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJW3oNCgxffCERh2Tjc8PAN9Q
Escale Marine,activites,peche,"La Pelouse, Trou Deau Douce, Mauritius, B59, Trou d'Eau Douce",+230 5764 9691,,"-20,2389984","57,7924998",https://maps.google.com/?cid=16154694708280849584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJlXXHme36fCERsHT29T4BMeA
Seagull Big Game Fishing,activites,peche,"Royal coastal road MU, Trou d'Eau Douce 42213",+230 5988 5373,,"-20,2390185","57,7852097",https://maps.google.com/?cid=7240818250885862438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJX0il3UX7fCERJpQ379WNfGQ
Pêche Île Maurice - Lagon Découvertes,activites,peche,"Calodyne, Maurice",+230 5792 8504,,"-20,000365","57,642875",https://maps.google.com/?cid=1730446475126897270&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ1dy717yrfSERdvrDnObHAxg
Izumi Fishing and Outdoor Equipment - Trou aux Biches,activites,peche,"Trou aux biches Road, Triolet, Trou-aux-Biches",+230 5934 8450,https://www.facebook.com/izumisystems,"-20,0405568","57,5493281",https://maps.google.com/?cid=8357343560366634706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJx8woc0ytfSER0jaNZbA_-3M
Trou Aux Biches Fishing Charters,activites,peche,Pamplemousses,+230 5910 5929,,"-20,0406348","57,5417878",https://maps.google.com/?cid=11269920973631476781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJGT0gydOtfSERLVQHOGrNZpw
Coeur de lion fishing Charters,activites,peche,"MU, Royal Road, Trou aux Biches 22301",+230 5979 8204,,"-20,0415544","57,541146",https://maps.google.com/?cid=10537563835063735265&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJMwRmpsutfSER4RP6QnryPJI
Pyramide Fishing Boat,activites,peche,"XG5R+CFX, Trou aux Biches",+230 5988 4268,,"-20,0413978","57,5412241",https://maps.google.com/?cid=10471842584346178731&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJIZLg8metfSERqzTDJ1l1U5E
Belle Mare Ruins,activites,culture-patrimoine,"RQ3C+H77, Quatre Cocos",,,"-20,196095","57,7706711",https://maps.google.com/?cid=1378037923920531460&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJMbdrX6L7fCERBNBMzjDGHxM
Mauritius Museums Council,activites,culture-patrimoine,"Immediate to Mauritius Council, Port Louis",+230 212 6912,,"-20,1631083","57,5025277",https://maps.google.com/?cid=11312410069229544716&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJkfCpn1RQfCERDKX6sQXB_Zw
Monument Paul et Virginie,activites,culture-patrimoine,"WMPP+VVC, St Geran Street, Poudre d'Or",,https://www.ilemaurice.im/memorial-du-naufrage-du-saint-geran-paul-et-virginie/,"-20,0628081","57,687135",https://maps.google.com/?cid=14351213433535513141&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJbdIuYy0AfSERNcKy8ZTAKcc
